0.3220155555581728,4.0,1
0.21735509414164095,3.0,1
0.18713582466374365,6.0,1078
0.12464494607060672,4.0,1250
0.08826875983378227,5.0,1503
0.08296365594171291,5.0,1662
0.04945273827792105,6.0,3840
0.04932592209865634,5.0,5935
0.04279188426224876,2.0,17368
0.3276429528663666,2.0,1
0.2644600547172198,3.0,1494
0.25714679152026454,2.0,2941
0.20210706055400046,7.0,2945
0.042967367145115024,5.0,2949
0.03589804123062634,8.0,2972
0.5951078133789263,8.0,1
0.14497774254647233,2.0,9
0.7611047713148222,3.0,1
0.15072074841032576,4.0,32
0.1215834701554617,2.0,7274
0.0855777303344571,2.0,7461
0.04279325360952777,3.0,7897
0.03695126253328722,4.0,8264
0.7594078651583608,3.0,1
0.6827745307786088,2.0,11
0.11422090540966975,1.0,43
0.05539017763768313,2.0,657
0.5531394782317929,3.0,1
0.25514456505923766,4.0,272
0.236737836262557,5.0,339
0.19338548624694424,3.0,343
0.15244681327794624,4.0,345
0.04103243373726777,4.0,541
0.24630157978183287,1.0,1
0.19742935965647282,2.0,2007
0.16192471098628453,1.0,2247
0.07649902529419746,2.0,4311
0.5618366965559771,5.0,1
0.49408676763231557,5.0,645
0.1842410592712081,6.0,667
0.08859770573000222,5.0,1638
0.07714519971495921,6.0,2536
0.07456494666970151,3.0,9255
0.8,2.0,1
0.6344649814822464,2.0,4
0.08609917367137716,4.0,21
0.0504609431855134,6.0,103
0.036651073739597285,10.0,118
0.03650853595324936,9.0,10461
0.6768672865867021,6.0,1
0.6462600105252655,4.0,9
0.2195596530904166,4.0,13
0.05637442343934773,10.0,169
0.04129125203856587,7.0,6933
0.039985050054498615,8.0,7034
0.039091452597129275,9.0,7613
0.8,3.0,1
0.45061005603034976,2.0,3
0.2577865797624067,6.0,1786
0.22928962088534793,5.0,1856
0.06537179029041693,4.0,2018
0.04305432366685413,5.0,5136
0.04033781477525507,5.0,5256
0.03974825985376249,2.0,5934
0.7199944828803778,5.0,1
0.3351016560389269,2.0,17
0.05374745302819715,1.0,857
0.04873811672739563,2.0,1626
0.04246176573002665,2.0,1838
0.5288263706925854,5.0,1
0.10293083895136974,5.0,1302
0.05706767014773415,4.0,6281
