0.7216210268856131,3.0,1
0.042440441507933316,3.0,2
0.042356193740220816,2.0,42
0.04113826750246017,3.0,70
0.03795474236287262,3.0,87
0.03707871919549699,4.0,141
0.036563378177338325,3.0,160
0.03634439100126583,4.0,291
0.03595281938487811,6.0,468
0.035912599332083815,6.0,782
0.03449581710814653,7.0,1171
0.03418107297388349,6.0,3081
0.032050130842591916,6.0,3206
0.03182875699367653,10.0,3433
0.03175180102481081,10.0,4514
0.03148330203973644,7.0,5388
0.03133693910033501,8.0,8048
0.03126060322247244,7.0,16064
0.03120238753334421,8.0,17437
0.04305432366685413,2.0,1
0.042356193740220816,3.0,12
0.039237674201412685,7.0,16
0.038993673467157944,2.0,60
0.0388008705135886,3.0,104
0.03788158592861537,3.0,109
0.037608471359470694,3.0,137
0.03742364674161556,5.0,189
0.0370988795917568,6.0,337
0.03486281284029984,10.0,358
0.0346961150010618,9.0,414
0.0332300362151321,10.0,421
0.03308889941223501,8.0,607
0.03276248410406701,10.0,5741
0.032553637326644826,10.0,5778
0.03177347807456068,13.0,6027
0.03155806357030768,9.0,11818
0.03148817302931071,11.0,12655
0.03090729724409169,12.0,16852
0.8,3.0,1
0.6885343309755918,5.0,2
0.6526448758334283,6.0,7
0.4546346949928398,5.0,8
0.31530763271417017,8.0,41
0.04129125203856587,1.0,48
0.040300227855503135,3.0,188
0.039777257968885024,2.0,301
0.03974825985376249,3.0,312
0.03931669377311218,5.0,444
0.038993673467157944,6.0,447
0.0384510521700159,5.0,467
0.0376840241136164,4.0,587
0.037442684688961635,5.0,652
0.037193462126735244,4.0,674
0.03707174709009018,4.0,960
0.03575133840418061,6.0,1045
0.03560012145293336,7.0,1226
0.03534890072335317,6.0,1247
0.035263180195649516,5.0,1391
0.0350927506359483,6.0,1819
0.035048022511962505,7.0,1985
0.035036480621697286,8.0,3906
0.034935148267771554,7.0,6305
0.03487701348716492,8.0,7860
0.03483397080499164,6.0,7932
0.03472504573797399,7.0,8029
0.034308372100564165,7.0,9025
0.03413785544785284,8.0,14208
0.5929405708390393,6.0,1
0.420570319347234,6.0,2
0.17807180909394751,3.0,5
0.043512914708463614,4.0,6
0.04301674380965759,3.0,14
0.041326872252144486,4.0,64
0.04033781477525507,3.0,89
0.04025276486849305,5.0,103
0.04021517794874112,5.0,136
0.037515730834452234,6.0,137
0.03749847391435164,6.0,166
0.03708161104475629,7.0,211
0.03674923793796079,6.0,283
0.0362359276911435,7.0,429
0.03612352662057552,8.0,1244
0.035706829356118394,7.0,1765
0.03502557654124035,4.0,5979
0.034988004761521904,7.0,6314
0.034951413451350465,4.0,6329
0.03469975123807316,6.0,6358
0.03439872854351931,7.0,18473
0.28978196777623727,8.0,1
0.07791968766010186,2.0,2
0.05446127716915763,1.0,28
0.053396926286723365,2.0,56
0.05228970260389909,3.0,140
0.0505923532211072,2.0,165
0.049633657008982236,4.0,180
0.043351676772980394,5.0,265
0.040300227855503135,4.0,269
0.03974825985376249,3.0,276
0.037920216494081525,4.0,403
0.037495518857200885,5.0,457
0.03651878910369253,6.0,485
0.03610776321823408,5.0,506
0.03592211206256905,4.0,566
0.0358683405281879,5.0,647
0.03532456043983743,6.0,703
0.0350187182530096,5.0,1209
0.03464650661243533,5.0,1332
0.033222483516783606,5.0,1381
0.03306909256841521,4.0,1500
0.03281377308328794,3.0,1556
0.032693940293595826,4.0,13064
0.03232316055764135,5.0,14690
0.03225628459401153,4.0,14877
0.03203891668021697,5.0,15606
0.03202115521635644,6.0,15665
0.03179771116700523,5.0,15692
0.7085103055392666,3.0,1
0.05718426481494927,5.0,2
0.05622884273085031,4.0,6
0.05374745302819715,3.0,9
0.042967367145115024,4.0,46
0.04033781477525507,3.0,82
0.039777257968885024,4.0,238
0.037920216494081525,5.0,269
0.035243025682644105,4.0,701
0.034713348307042244,3.0,734
0.03463502148915261,3.0,755
0.03391373593421574,4.0,854
0.033860262638849004,5.0,898
0.03379907954677812,7.0,5402
0.03341738270454864,8.0,5404
0.03336932755553836,5.0,5826
0.0331479072276742,8.0,5903
0.032478822630448344,7.0,6025
0.03240610750591142,6.0,6205
0.03236550837066028,7.0,7094
0.032253298749145246,9.0,7352
0.8,7.0,1
0.574269621417597,3.0,2
0.3457735308394373,4.0,4
0.20546862836016416,6.0,10
0.13587264165819965,4.0,14
0.0907704818032257,3.0,27
0.05067609688872661,5.0,40
0.05063829048856507,4.0,109
0.045259766146278024,5.0,114
0.042498032493030725,6.0,216
0.04239377359741736,6.0,219
0.037920216494081525,1.0,292
0.03703521639444576,7.0,890
0.036299921870117324,8.0,897
0.0359580475248513,7.0,1079
0.035457835981415366,7.0,1409
0.03540263844199702,8.0,1515
0.034468413478095906,9.0,1523
0.03430740488464594,10.0,4154
0.03383164826373948,9.0,4571
0.03332306197897326,7.0,4594
0.03203444384812961,9.0,4726
0.03126655655954156,10.0,5141
0.03103692992888767,11.0,5643
0.029981451846265772,10.0,6618
0.8,4.0,1
0.7557619817208372,4.0,3
0.7482797273635529,6.0,4
0.6398141707307993,5.0,8
0.5574460356774165,5.0,9
0.5211796186894067,3.0,15
0.49761677905662277,7.0,17
0.1354828007786411,5.0,18
0.13525528320922003,7.0,20
0.12274954431684641,5.0,23
0.11385467469114836,9.0,36
0.10961531482554618,5.0,50
0.042577370427499074,3.0,55
0.03912956213707734,4.0,73
0.03789457886016245,4.0,82
0.037630293439522,9.0,124
0.03708423728499808,6.0,137
0.03677522737077425,5.0,540
0.036674912115014745,8.0,551
0.036409134396562216,7.0,561
0.03596195593397868,9.0,1579
0.03463502148915261,8.0,1583
0.03212449926085161,6.0,1586
0.03168784318452047,10.0,2442
0.03142216819249748,9.0,2567
0.03131357013382689,9.0,3228
0.0311623044531534,8.0,3403
0.031049550997551734,9.0,4009
0.02994355470816663,9.0,13790
0.029818922927166945,10.0,14281
0.030971728438967117,8.0,5835
0.030950803224306767,9.0,5885
0.030947973459863685,11.0,6589
0.03089844592549782,10.0,6591
0.030783859252892776,9.0,6711
0.030584552548312872,10.0,6822
0.030568315572716952,9.0,6872
0.030537794954026087,8.0,7585
0.8,1.0,1
0.4908500323206205,2.0,2
0.45663618544176765,4.0,4
0.44849339036653424,9.0,5
0.2750487369676196,10.0,10
